,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
1789,Tarifa 1B,2018,MAYO,SEPTIEMBRE,Consumointermedio,0.822,100,25
1790,Tarifa 1B,2018,MAYO,SEPTIEMBRE,Consumoexcedente,2.802,,25
1791,Tarifa 1B,2018,MAYO,OCTUBRE,Consumobasico,0.697,125,25
1792,Tarifa 1B,2018,MAYO,OCTUBRE,Consumointermedio,0.822,100,25
1793,Tarifa 1B,2018,MAYO,OCTUBRE,Consumoexcedente,2.802,,25
1794,Tarifa 1B,2018,MAYO,NOVIEMBRE,Consumobasico,0.793,75,25
1795,Tarifa 1B,2018,MAYO,NOVIEMBRE,Consumointermedio,0.956,100,25
1796,Tarifa 1B,2018,MAYO,NOVIEMBRE,Consumoexcedente,2.802,,25
1797,Tarifa 1B,2018,MAYO,DICIEMBRE,Consumobasico,0.793,75,25
1798,Tarifa 1B,2018,MAYO,DICIEMBRE,Consumointermedio,0.956,100,25
1799,Tarifa 1B,2018,MAYO,DICIEMBRE,Consumoexcedente,2.802,,25
1800,Tarifa 1B,2017,FEBRERO,ENERO,Consumobasico,0.793,75,25
1801,Tarifa 1B,2017,FEBRERO,ENERO,Consumointermedio,0.956,100,25
1802,Tarifa 1B,2017,FEBRERO,ENERO,Consumoexcedente,2.802,,25
1803,Tarifa 1B,2017,FEBRERO,FEBRERO,Consumobasico,0.697,125,25
1804,Tarifa 1B,2017,FEBRERO,FEBRERO,Consumointermedio,0.822,100,25
1805,Tarifa 1B,2017,FEBRERO,FEBRERO,Consumoexcedente,2.802,,25
1806,Tarifa 1B,2017,FEBRERO,MARZO,Consumobasico,0.697,125,25
1807,Tarifa 1B,2017,FEBRERO,MARZO,Consumointermedio,0.822,100,25
1808,Tarifa 1B,2017,FEBRERO,MARZO,Consumoexcedente,2.802,,25
1809,Tarifa 1B,2017,FEBRERO,ABRIL,Consumobasico,0.697,125,25
1810,Tarifa 1B,2017,FEBRERO,ABRIL,Consumointermedio,0.822,100,25
1811,Tarifa 1B,2017,FEBRERO,ABRIL,Consumoexcedente,2.802,,25
1812,Tarifa 1B,2017,FEBRERO,MAYO,Consumobasico,0.697,125,25
1813,Tarifa 1B,2017,FEBRERO,MAYO,Consumointermedio,0.822,100,25
1814,Tarifa 1B,2017,FEBRERO,MAYO,Consumoexcedente,2.802,,25
1815,Tarifa 1B,2017,FEBRERO,JUNIO,Consumobasico,0.697,125,25
1816,Tarifa 1B,2017,FEBRERO,JUNIO,Consumointermedio,0.822,100,25
1817,Tarifa 1B,2017,FEBRERO,JUNIO,Consumoexcedente,2.802,,25
1818,Tarifa 1B,2017,FEBRERO,JULIO,Consumobasico,0.697,125,25
1819,Tarifa 1B,2017,FEBRERO,JULIO,Consumointermedio,0.822,100,25
1820,Tarifa 1B,2017,FEBRERO,JULIO,Consumoexcedente,2.802,,25
1821,Tarifa 1B,2017,FEBRERO,AGOSTO,Consumobasico,0.793,75,25
1822,Tarifa 1B,2017,FEBRERO,AGOSTO,Consumointermedio,0.956,100,25
1823,Tarifa 1B,2017,FEBRERO,AGOSTO,Consumoexcedente,2.802,,25
1824,Tarifa 1B,2017,FEBRERO,SEPTIEMBRE,Consumobasico,0.793,75,25
1825,Tarifa 1B,2017,FEBRERO,SEPTIEMBRE,Consumointermedio,0.956,100,25
1826,Tarifa 1B,2017,FEBRERO,SEPTIEMBRE,Consumoexcedente,2.802,,25
1827,Tarifa 1B,2017,FEBRERO,OCTUBRE,Consumobasico,0.793,75,25
1828,Tarifa 1B,2017,FEBRERO,OCTUBRE,Consumointermedio,0.956,100,25
1829,Tarifa 1B,2017,FEBRERO,OCTUBRE,Consumoexcedente,2.802,,25
1830,Tarifa 1B,2017,FEBRERO,NOVIEMBRE,Consumobasico,0.793,75,25
1831,Tarifa 1B,2017,FEBRERO,NOVIEMBRE,Consumointermedio,0.956,100,25
1832,Tarifa 1B,2017,FEBRERO,NOVIEMBRE,Consumoexcedente,2.802,,25
1833,Tarifa 1B,2017,FEBRERO,DICIEMBRE,Consumobasico,0.793,75,25
1834,Tarifa 1B,2017,FEBRERO,DICIEMBRE,Consumointermedio,0.956,100,25
1835,Tarifa 1B,2017,FEBRERO,DICIEMBRE,Consumoexcedente,2.802,,25
1836,Tarifa 1B,2017,MARZO,ENERO,Consumobasico,0.793,75,25
1837,Tarifa 1B,2017,MARZO,ENERO,Consumointermedio,0.956,100,25
1838,Tarifa 1B,2017,MARZO,ENERO,Consumoexcedente,2.802,,25
1839,Tarifa 1B,2017,MARZO,FEBRERO,Consumobasico,0.793,75,25
1840,Tarifa 1B,2017,MARZO,FEBRERO,Consumointermedio,0.956,100,25
1841,Tarifa 1B,2017,MARZO,FEBRERO,Consumoexcedente,2.802,,25
1842,Tarifa 1B,2017,MARZO,MARZO,Consumobasico,0.697,125,25
1843,Tarifa 1B,2017,MARZO,MARZO,Consumointermedio,0.822,100,25
1844,Tarifa 1B,2017,MARZO,MARZO,Consumoexcedente,2.802,,25
1845,Tarifa 1B,2017,MARZO,ABRIL,Consumobasico,0.697,125,25
1846,Tarifa 1B,2017,MARZO,ABRIL,Consumointermedio,0.822,100,25
1847,Tarifa 1B,2017,MARZO,ABRIL,Consumoexcedente,2.802,,25
1848,Tarifa 1B,2017,MARZO,MAYO,Consumobasico,0.697,125,25
1849,Tarifa 1B,2017,MARZO,MAYO,Consumointermedio,0.822,100,25
1850,Tarifa 1B,2017,MARZO,MAYO,Consumoexcedente,2.802,,25
1851,Tarifa 1B,2017,MARZO,JUNIO,Consumobasico,0.697,125,25
1852,Tarifa 1B,2017,MARZO,JUNIO,Consumointermedio,0.822,100,25
1853,Tarifa 1B,2017,MARZO,JUNIO,Consumoexcedente,2.802,,25
1854,Tarifa 1B,2017,MARZO,JULIO,Consumobasico,0.697,125,25
1855,Tarifa 1B,2017,MARZO,JULIO,Consumointermedio,0.822,100,25
1856,Tarifa 1B,2017,MARZO,JULIO,Consumoexcedente,2.802,,25
1857,Tarifa 1B,2017,MARZO,AGOSTO,Consumobasico,0.697,125,25
1858,Tarifa 1B,2017,MARZO,AGOSTO,Consumointermedio,0.822,100,25
1859,Tarifa 1B,2017,MARZO,AGOSTO,Consumoexcedente,2.802,,25
1860,Tarifa 1B,2017,MARZO,SEPTIEMBRE,Consumobasico,0.793,75,25
1861,Tarifa 1B,2017,MARZO,SEPTIEMBRE,Consumointermedio,0.956,100,25
1862,Tarifa 1B,2017,MARZO,SEPTIEMBRE,Consumoexcedente,2.802,,25
1863,Tarifa 1B,2017,MARZO,OCTUBRE,Consumobasico,0.793,75,25
1864,Tarifa 1B,2017,MARZO,OCTUBRE,Consumointermedio,0.956,100,25
1865,Tarifa 1B,2017,MARZO,OCTUBRE,Consumoexcedente,2.802,,25
1866,Tarifa 1B,2017,MARZO,NOVIEMBRE,Consumobasico,0.793,75,25
1867,Tarifa 1B,2017,MARZO,NOVIEMBRE,Consumointermedio,0.956,100,25
1868,Tarifa 1B,2017,MARZO,NOVIEMBRE,Consumoexcedente,2.802,,25
1869,Tarifa 1B,2017,MARZO,DICIEMBRE,Consumobasico,0.793,75,25
1870,Tarifa 1B,2017,MARZO,DICIEMBRE,Consumointermedio,0.956,100,25
1871,Tarifa 1B,2017,MARZO,DICIEMBRE,Consumoexcedente,2.802,,25
1872,Tarifa 1B,2017,ABRIL,ENERO,Consumobasico,0.793,75,25
1873,Tarifa 1B,2017,ABRIL,ENERO,Consumointermedio,0.956,100,25
1874,Tarifa 1B,2017,ABRIL,ENERO,Consumoexcedente,2.802,,25
1875,Tarifa 1B,2017,ABRIL,FEBRERO,Consumobasico,0.793,75,25
1876,Tarifa 1B,2017,ABRIL,FEBRERO,Consumointermedio,0.956,100,25
1877,Tarifa 1B,2017,ABRIL,FEBRERO,Consumoexcedente,2.802,,25
1878,Tarifa 1B,2017,ABRIL,MARZO,Consumobasico,0.793,75,25
1879,Tarifa 1B,2017,ABRIL,MARZO,Consumointermedio,0.956,100,25
1880,Tarifa 1B,2017,ABRIL,MARZO,Consumoexcedente,2.802,,25
1881,Tarifa 1B,2017,ABRIL,ABRIL,Consumobasico,0.697,125,25
1882,Tarifa 1B,2017,ABRIL,ABRIL,Consumointermedio,0.822,100,25
1883,Tarifa 1B,2017,ABRIL,ABRIL,Consumoexcedente,2.802,,25
1884,Tarifa 1B,2017,ABRIL,MAYO,Consumobasico,0.697,125,25
1885,Tarifa 1B,2017,ABRIL,MAYO,Consumointermedio,0.822,100,25
1886,Tarifa 1B,2017,ABRIL,MAYO,Consumoexcedente,2.802,,25
1887,Tarifa 1B,2017,ABRIL,JUNIO,Consumobasico,0.697,125,25
1888,Tarifa 1B,2017,ABRIL,JUNIO,Consumointermedio,0.822,100,25
1889,Tarifa 1B,2017,ABRIL,JUNIO,Consumoexcedente,2.802,,25
1890,Tarifa 1B,2017,ABRIL,JULIO,Consumobasico,0.697,125,25
1891,Tarifa 1B,2017,ABRIL,JULIO,Consumointermedio,0.822,100,25
1892,Tarifa 1B,2017,ABRIL,JULIO,Consumoexcedente,2.802,,25
1893,Tarifa 1B,2017,ABRIL,AGOSTO,Consumobasico,0.697,125,25
1894,Tarifa 1B,2017,ABRIL,AGOSTO,Consumointermedio,0.822,100,25
1895,Tarifa 1B,2017,ABRIL,AGOSTO,Consumoexcedente,2.802,,25
1896,Tarifa 1B,2017,ABRIL,SEPTIEMBRE,Consumobasico,0.697,125,25
1897,Tarifa 1B,2017,ABRIL,SEPTIEMBRE,Consumointermedio,0.822,100,25
1898,Tarifa 1B,2017,ABRIL,SEPTIEMBRE,Consumoexcedente,2.802,,25
1899,Tarifa 1B,2017,ABRIL,OCTUBRE,Consumobasico,0.793,75,25
1900,Tarifa 1B,2017,ABRIL,OCTUBRE,Consumointermedio,0.956,100,25
1901,Tarifa 1B,2017,ABRIL,OCTUBRE,Consumoexcedente,2.802,,25
1902,Tarifa 1B,2017,ABRIL,NOVIEMBRE,Consumobasico,0.793,75,25
1903,Tarifa 1B,2017,ABRIL,NOVIEMBRE,Consumointermedio,0.956,100,25
1904,Tarifa 1B,2017,ABRIL,NOVIEMBRE,Consumoexcedente,2.802,,25
1905,Tarifa 1B,2017,ABRIL,DICIEMBRE,Consumobasico,0.793,75,25
1906,Tarifa 1B,2017,ABRIL,DICIEMBRE,Consumointermedio,0.956,100,25
1907,Tarifa 1B,2017,ABRIL,DICIEMBRE,Consumoexcedente,2.802,,25
1908,Tarifa 1B,2017,MAYO,ENERO,Consumobasico,0.793,75,25
1909,Tarifa 1B,2017,MAYO,ENERO,Consumointermedio,0.956,100,25
1910,Tarifa 1B,2017,MAYO,ENERO,Consumoexcedente,2.802,,25
1911,Tarifa 1B,2017,MAYO,FEBRERO,Consumobasico,0.793,75,25
1912,Tarifa 1B,2017,MAYO,FEBRERO,Consumointermedio,0.956,100,25
1913,Tarifa 1B,2017,MAYO,FEBRERO,Consumoexcedente,2.802,,25
1914,Tarifa 1B,2017,MAYO,MARZO,Consumobasico,0.793,75,25
1915,Tarifa 1B,2017,MAYO,MARZO,Consumointermedio,0.956,100,25
1916,Tarifa 1B,2017,MAYO,MARZO,Consumoexcedente,2.802,,25
1917,Tarifa 1B,2017,MAYO,ABRIL,Consumobasico,0.793,75,25
1918,Tarifa 1B,2017,MAYO,ABRIL,Consumointermedio,0.956,100,25
1919,Tarifa 1B,2017,MAYO,ABRIL,Consumoexcedente,2.802,,25
1920,Tarifa 1B,2017,MAYO,MAYO,Consumobasico,0.697,125,25
1921,Tarifa 1B,2017,MAYO,MAYO,Consumointermedio,0.822,100,25
1922,Tarifa 1B,2017,MAYO,MAYO,Consumoexcedente,2.802,,25
1923,Tarifa 1B,2017,MAYO,JUNIO,Consumobasico,0.697,125,25
1924,Tarifa 1B,2017,MAYO,JUNIO,Consumointermedio,0.822,100,25
1925,Tarifa 1B,2017,MAYO,JUNIO,Consumoexcedente,2.802,,25
1926,Tarifa 1B,2017,MAYO,JULIO,Consumobasico,0.697,125,25
1927,Tarifa 1B,2017,MAYO,JULIO,Consumointermedio,0.822,100,25
1928,Tarifa 1B,2017,MAYO,JULIO,Consumoexcedente,2.802,,25
1929,Tarifa 1B,2017,MAYO,AGOSTO,Consumobasico,0.697,125,25
1930,Tarifa 1B,2017,MAYO,AGOSTO,Consumointermedio,0.822,100,25
1931,Tarifa 1B,2017,MAYO,AGOSTO,Consumoexcedente,2.802,,25
1932,Tarifa 1B,2017,MAYO,SEPTIEMBRE,Consumobasico,0.697,125,25
1933,Tarifa 1B,2017,MAYO,SEPTIEMBRE,Consumointermedio,0.822,100,25
1934,Tarifa 1B,2017,MAYO,SEPTIEMBRE,Consumoexcedente,2.802,,25
1935,Tarifa 1B,2017,MAYO,OCTUBRE,Consumobasico,0.697,125,25
1936,Tarifa 1B,2017,MAYO,OCTUBRE,Consumointermedio,0.822,100,25
1937,Tarifa 1B,2017,MAYO,OCTUBRE,Consumoexcedente,2.802,,25
1938,Tarifa 1B,2017,MAYO,NOVIEMBRE,Consumobasico,0.793,75,25
1939,Tarifa 1B,2017,MAYO,NOVIEMBRE,Consumointermedio,0.956,100,25
1940,Tarifa 1B,2017,MAYO,NOVIEMBRE,Consumoexcedente,2.802,,25
1941,Tarifa 1B,2017,MAYO,DICIEMBRE,Consumobasico,0.793,75,25
1942,Tarifa 1B,2017,MAYO,DICIEMBRE,Consumointermedio,0.956,100,25
1943,Tarifa 1B,2017,MAYO,DICIEMBRE,Consumoexcedente,2.802,,25
1944,Tarifa 1C,2022,FEBRERO,ENERO,Consumobasico,0.882,75,25
1945,Tarifa 1C,2022,FEBRERO,ENERO,Consumointermedio,1.073,100,25
1946,Tarifa 1C,2022,FEBRERO,ENERO,Consumoexcedente,3.134,,25
1947,Tarifa 1C,2022,FEBRERO,FEBRERO,Consumobasico,0.791,150,25
1948,Tarifa 1C,2022,FEBRERO,FEBRERO,Consumointermediobajo,0.916,150,25
1949,Tarifa 1C,2022,FEBRERO,FEBRERO,Consumointermedioalto,1.184,150,25
1950,Tarifa 1C,2022,FEBRERO,FEBRERO,Consumoexcedente,3.153,,25
1951,Tarifa 1C,2022,FEBRERO,MARZO,Consumobasico,0.796,150,25
1952,Tarifa 1C,2022,FEBRERO,MARZO,Consumointermediobajo,0.921,150,25
1953,Tarifa 1C,2022,FEBRERO,MARZO,Consumointermedioalto,1.191,150,25
1954,Tarifa 1C,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
1955,Tarifa 1C,2022,FEBRERO,ABRIL,Consumobasico,0.801,150,25
1956,Tarifa 1C,2022,FEBRERO,ABRIL,Consumointermediobajo,0.926,150,25
1957,Tarifa 1C,2022,FEBRERO,ABRIL,Consumointermedioalto,1.198,150,25
1958,Tarifa 1C,2022,FEBRERO,ABRIL,Consumoexcedente,3.191,,25
1959,Tarifa 1C,2022,FEBRERO,MAYO,Consumobasico,0.806,150,25
1960,Tarifa 1C,2022,FEBRERO,MAYO,Consumointermediobajo,0.932,150,25
1961,Tarifa 1C,2022,FEBRERO,MAYO,Consumointermedioalto,1.205,150,25
1962,Tarifa 1C,2022,FEBRERO,MAYO,Consumoexcedente,3.21,,25
1963,Tarifa 1C,2022,FEBRERO,JUNIO,Consumobasico,0.811,150,25
1964,Tarifa 1C,2022,FEBRERO,JUNIO,Consumointermediobajo,0.938,150,25
1965,Tarifa 1C,2022,FEBRERO,JUNIO,Consumointermedioalto,1.212,150,25
1966,Tarifa 1C,2022,FEBRERO,JUNIO,Consumoexcedente,3.229,,25
1967,Tarifa 1C,2022,FEBRERO,JULIO,Consumobasico,0.816,150,25
1968,Tarifa 1C,2022,FEBRERO,JULIO,Consumointermediobajo,0.944,150,25
1969,Tarifa 1C,2022,FEBRERO,JULIO,Consumointermedioalto,1.219,150,25
1970,Tarifa 1C,2022,FEBRERO,JULIO,Consumoexcedente,3.248,,25
1971,Tarifa 1C,2022,FEBRERO,AGOSTO,Consumobasico,0.917,75,25
1972,Tarifa 1C,2022,FEBRERO,AGOSTO,Consumointermedio,1.118,100,25
1973,Tarifa 1C,2022,FEBRERO,AGOSTO,Consumoexcedente,3.267,,25
1974,Tarifa 1C,2022,FEBRERO,SEPTIEMBRE,Consumobasico,0.922,75,25
1975,Tarifa 1C,2022,FEBRERO,SEPTIEMBRE,Consumointermedio,1.125,100,25
1976,Tarifa 1C,2022,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.286,,25
1977,Tarifa 1C,2022,FEBRERO,OCTUBRE,Consumobasico,0.927,75,25
1978,Tarifa 1C,2022,FEBRERO,OCTUBRE,Consumointermedio,1.132,100,25
1979,Tarifa 1C,2022,FEBRERO,OCTUBRE,Consumoexcedente,3.306,,25
1980,Tarifa 1C,2022,FEBRERO,NOVIEMBRE,Consumobasico,0.933,75,25
1981,Tarifa 1C,2022,FEBRERO,NOVIEMBRE,Consumointermedio,1.139,100,25
1982,Tarifa 1C,2022,FEBRERO,NOVIEMBRE,Consumoexcedente,3.326,,25
1983,Tarifa 1C,2022,FEBRERO,DICIEMBRE,Consumobasico,0.939,75,25
1984,Tarifa 1C,2022,FEBRERO,DICIEMBRE,Consumointermedio,1.146,100,25
1985,Tarifa 1C,2022,FEBRERO,DICIEMBRE,Consumoexcedente,3.346,,25
1986,Tarifa 1C,2022,MARZO,ENERO,Consumobasico,0.882,75,25
1987,Tarifa 1C,2022,MARZO,ENERO,Consumointermedio,1.073,100,25
1988,Tarifa 1C,2022,MARZO,ENERO,Consumoexcedente,3.134,,25
1989,Tarifa 1C,2022,MARZO,FEBRERO,Consumobasico,0.887,75,25
1990,Tarifa 1C,2022,MARZO,FEBRERO,Consumointermedio,1.079,100,25
1991,Tarifa 1C,2022,MARZO,FEBRERO,Consumoexcedente,3.153,,25
1992,Tarifa 1C,2022,MARZO,MARZO,Consumobasico,0.796,150,25
1993,Tarifa 1C,2022,MARZO,MARZO,Consumointermediobajo,0.921,150,25
1994,Tarifa 1C,2022,MARZO,MARZO,Consumointermedioalto,1.191,150,25
1995,Tarifa 1C,2022,MARZO,MARZO,Consumoexcedente,3.172,,25
1996,Tarifa 1C,2022,MARZO,ABRIL,Consumobasico,0.801,150,25
1997,Tarifa 1C,2022,MARZO,ABRIL,Consumointermediobajo,0.926,150,25
1998,Tarifa 1C,2022,MARZO,ABRIL,Consumointermedioalto,1.198,150,25
1999,Tarifa 1C,2022,MARZO,ABRIL,Consumoexcedente,3.191,,25
2000,Tarifa 1C,2022,MARZO,MAYO,Consumobasico,0.806,150,25
2001,Tarifa 1C,2022,MARZO,MAYO,Consumointermediobajo,0.932,150,25
2002,Tarifa 1C,2022,MARZO,MAYO,Consumointermedioalto,1.205,150,25
2003,Tarifa 1C,2022,MARZO,MAYO,Consumoexcedente,3.21,,25
2004,Tarifa 1C,2022,MARZO,JUNIO,Consumobasico,0.811,150,25
2005,Tarifa 1C,2022,MARZO,JUNIO,Consumointermediobajo,0.938,150,25
2006,Tarifa 1C,2022,MARZO,JUNIO,Consumointermedioalto,1.212,150,25
2007,Tarifa 1C,2022,MARZO,JUNIO,Consumoexcedente,3.229,,25
2008,Tarifa 1C,2022,MARZO,JULIO,Consumobasico,0.816,150,25
2009,Tarifa 1C,2022,MARZO,JULIO,Consumointermediobajo,0.944,150,25
2010,Tarifa 1C,2022,MARZO,JULIO,Consumointermedioalto,1.219,150,25
2011,Tarifa 1C,2022,MARZO,JULIO,Consumoexcedente,3.248,,25
2012,Tarifa 1C,2022,MARZO,AGOSTO,Consumobasico,0.821,150,25
2013,Tarifa 1C,2022,MARZO,AGOSTO,Consumointermediobajo,0.950,150,25
2014,Tarifa 1C,2022,MARZO,AGOSTO,Consumointermedioalto,1.226,150,25
2015,Tarifa 1C,2022,MARZO,AGOSTO,Consumoexcedente,3.267,,25
2016,Tarifa 1C,2022,MARZO,SEPTIEMBRE,Consumobasico,0.922,75,25
2017,Tarifa 1C,2022,MARZO,SEPTIEMBRE,Consumointermedio,1.125,100,25
2018,Tarifa 1C,2022,MARZO,SEPTIEMBRE,Consumoexcedente,3.286,,25
2019,Tarifa 1C,2022,MARZO,OCTUBRE,Consumobasico,0.927,75,25
2020,Tarifa 1C,2022,MARZO,OCTUBRE,Consumointermedio,1.132,100,25
2021,Tarifa 1C,2022,MARZO,OCTUBRE,Consumoexcedente,3.306,,25
2022,Tarifa 1C,2022,MARZO,NOVIEMBRE,Consumobasico,0.933,75,25
2023,Tarifa 1C,2022,MARZO,NOVIEMBRE,Consumointermedio,1.139,100,25
2024,Tarifa 1C,2022,MARZO,NOVIEMBRE,Consumoexcedente,3.326,,25
2025,Tarifa 1C,2022,MARZO,DICIEMBRE,Consumobasico,0.939,75,25
2026,Tarifa 1C,2022,MARZO,DICIEMBRE,Consumointermedio,1.146,100,25
2027,Tarifa 1C,2022,MARZO,DICIEMBRE,Consumoexcedente,3.346,,25
2028,Tarifa 1C,2022,ABRIL,ENERO,Consumobasico,0.882,75,25
2029,Tarifa 1C,2022,ABRIL,ENERO,Consumointermedio,1.073,100,25
2030,Tarifa 1C,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
2031,Tarifa 1C,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
2032,Tarifa 1C,2022,ABRIL,FEBRERO,Consumointermedio,1.079,100,25
2033,Tarifa 1C,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
2034,Tarifa 1C,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
2035,Tarifa 1C,2022,ABRIL,MARZO,Consumointermedio,1.085,100,25
2036,Tarifa 1C,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
2037,Tarifa 1C,2022,ABRIL,ABRIL,Consumobasico,0.801,150,25
2038,Tarifa 1C,2022,ABRIL,ABRIL,Consumointermediobajo,0.926,150,25
2039,Tarifa 1C,2022,ABRIL,ABRIL,Consumointermedioalto,1.198,150,25
2040,Tarifa 1C,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
2041,Tarifa 1C,2022,ABRIL,MAYO,Consumobasico,0.806,150,25
2042,Tarifa 1C,2022,ABRIL,MAYO,Consumointermediobajo,0.932,150,25
2043,Tarifa 1C,2022,ABRIL,MAYO,Consumointermedioalto,1.205,150,25
2044,Tarifa 1C,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
2045,Tarifa 1C,2022,ABRIL,JUNIO,Consumobasico,0.811,150,25
2046,Tarifa 1C,2022,ABRIL,JUNIO,Consumointermediobajo,0.938,150,25
2047,Tarifa 1C,2022,ABRIL,JUNIO,Consumointermedioalto,1.212,150,25
2048,Tarifa 1C,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
2049,Tarifa 1C,2022,ABRIL,JULIO,Consumobasico,0.816,150,25
2050,Tarifa 1C,2022,ABRIL,JULIO,Consumointermediobajo,0.944,150,25
2051,Tarifa 1C,2022,ABRIL,JULIO,Consumointermedioalto,1.219,150,25
2052,Tarifa 1C,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
2053,Tarifa 1C,2022,ABRIL,AGOSTO,Consumobasico,0.821,150,25
2054,Tarifa 1C,2022,ABRIL,AGOSTO,Consumointermediobajo,0.950,150,25
2055,Tarifa 1C,2022,ABRIL,AGOSTO,Consumointermedioalto,1.226,150,25
2056,Tarifa 1C,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
2057,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,150,25
2058,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumointermediobajo,0.956,150,25
2059,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumointermedioalto,1.233,150,25
2060,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
2061,Tarifa 1C,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
2062,Tarifa 1C,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,100,25
2063,Tarifa 1C,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
2064,Tarifa 1C,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
2065,Tarifa 1C,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,100,25
2066,Tarifa 1C,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
2067,Tarifa 1C,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
2068,Tarifa 1C,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,100,25
2069,Tarifa 1C,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
2070,Tarifa 1C,2022,MAYO,ENERO,Consumobasico,0.882,75,25
2071,Tarifa 1C,2022,MAYO,ENERO,Consumointermedio,1.073,100,25
2072,Tarifa 1C,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
2073,Tarifa 1C,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
2074,Tarifa 1C,2022,MAYO,FEBRERO,Consumointermedio,1.079,100,25
2075,Tarifa 1C,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
2076,Tarifa 1C,2022,MAYO,MARZO,Consumobasico,0.892,75,25
2077,Tarifa 1C,2022,MAYO,MARZO,Consumointermedio,1.085,100,25
2078,Tarifa 1C,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
2079,Tarifa 1C,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
2080,Tarifa 1C,2022,MAYO,ABRIL,Consumointermedio,1.091,100,25
2081,Tarifa 1C,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
2082,Tarifa 1C,2022,MAYO,MAYO,Consumobasico,0.806,150,25
2083,Tarifa 1C,2022,MAYO,MAYO,Consumointermediobajo,0.932,150,25
2084,Tarifa 1C,2022,MAYO,MAYO,Consumointermedioalto,1.205,150,25
2085,Tarifa 1C,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
2086,Tarifa 1C,2022,MAYO,JUNIO,Consumobasico,0.811,150,25
2087,Tarifa 1C,2022,MAYO,JUNIO,Consumointermediobajo,0.938,150,25
2088,Tarifa 1C,2022,MAYO,JUNIO,Consumointermedioalto,1.212,150,25
2089,Tarifa 1C,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
2090,Tarifa 1C,2022,MAYO,JULIO,Consumobasico,0.816,150,25
2091,Tarifa 1C,2022,MAYO,JULIO,Consumointermediobajo,0.944,150,25
2092,Tarifa 1C,2022,MAYO,JULIO,Consumointermedioalto,1.219,150,25
2093,Tarifa 1C,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
2094,Tarifa 1C,2022,MAYO,AGOSTO,Consumobasico,0.821,150,25
2095,Tarifa 1C,2022,MAYO,AGOSTO,Consumointermediobajo,0.950,150,25
2096,Tarifa 1C,2022,MAYO,AGOSTO,Consumointermedioalto,1.226,150,25
2097,Tarifa 1C,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
2098,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,150,25
2099,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumointermediobajo,0.956,150,25
2100,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumointermedioalto,1.233,150,25
2101,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
2102,Tarifa 1C,2022,MAYO,OCTUBRE,Consumobasico,0.831,150,25
2103,Tarifa 1C,2022,MAYO,OCTUBRE,Consumointermediobajo,0.962,150,25
2104,Tarifa 1C,2022,MAYO,OCTUBRE,Consumointermedioalto,1.240,150,25
2105,Tarifa 1C,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
2106,Tarifa 1C,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
2107,Tarifa 1C,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,100,25
