,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
333,Tarifa 1C,2022,FEBRERO,MARZO,Consumointermedioalto,1.191,150,25
334,Tarifa 1C,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
335,Tarifa 1C,2022,FEBRERO,ABRIL,Consumobasico,0.801,150,25
336,Tarifa 1C,2022,FEBRERO,ABRIL,Consumointermediobajo,0.926,150,25
337,Tarifa 1C,2022,FEBRERO,ABRIL,Consumointermedioalto,1.198,150,25
338,Tarifa 1C,2022,FEBRERO,ABRIL,Consumoexcedente,3.191,,25
339,Tarifa 1C,2022,FEBRERO,MAYO,Consumobasico,0.806,150,25
340,Tarifa 1C,2022,FEBRERO,MAYO,Consumointermediobajo,0.932,150,25
341,Tarifa 1C,2022,FEBRERO,MAYO,Consumointermedioalto,1.205,150,25
342,Tarifa 1C,2022,FEBRERO,MAYO,Consumoexcedente,3.21,,25
343,Tarifa 1C,2022,FEBRERO,JUNIO,Consumobasico,0.811,150,25
344,Tarifa 1C,2022,FEBRERO,JUNIO,Consumointermediobajo,0.938,150,25
345,Tarifa 1C,2022,FEBRERO,JUNIO,Consumointermedioalto,1.212,150,25
346,Tarifa 1C,2022,FEBRERO,JUNIO,Consumoexcedente,3.229,,25
347,Tarifa 1C,2022,FEBRERO,JULIO,Consumobasico,0.816,150,25
348,Tarifa 1C,2022,FEBRERO,JULIO,Consumointermediobajo,0.944,150,25
349,Tarifa 1C,2022,FEBRERO,JULIO,Consumointermedioalto,1.219,150,25
350,Tarifa 1C,2022,FEBRERO,JULIO,Consumoexcedente,3.248,,25
351,Tarifa 1C,2022,FEBRERO,AGOSTO,Consumobasico,0.917,75,25
352,Tarifa 1C,2022,FEBRERO,AGOSTO,Consumointermedio,1.118,100,25
353,Tarifa 1C,2022,FEBRERO,AGOSTO,Consumoexcedente,3.267,,25
354,Tarifa 1C,2022,FEBRERO,SEPTIEMBRE,Consumobasico,0.922,75,25
355,Tarifa 1C,2022,FEBRERO,SEPTIEMBRE,Consumointermedio,1.125,100,25
356,Tarifa 1C,2022,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.286,,25
357,Tarifa 1C,2022,FEBRERO,OCTUBRE,Consumobasico,0.927,75,25
358,Tarifa 1C,2022,FEBRERO,OCTUBRE,Consumointermedio,1.132,100,25
359,Tarifa 1C,2022,FEBRERO,OCTUBRE,Consumoexcedente,3.306,,25
360,Tarifa 1C,2022,FEBRERO,NOVIEMBRE,Consumobasico,0.933,75,25
361,Tarifa 1C,2022,FEBRERO,NOVIEMBRE,Consumointermedio,1.139,100,25
362,Tarifa 1C,2022,FEBRERO,NOVIEMBRE,Consumoexcedente,3.326,,25
363,Tarifa 1C,2022,FEBRERO,DICIEMBRE,Consumobasico,0.939,75,25
364,Tarifa 1C,2022,FEBRERO,DICIEMBRE,Consumointermedio,1.146,100,25
365,Tarifa 1C,2022,FEBRERO,DICIEMBRE,Consumoexcedente,3.346,,25
366,Tarifa 1C,2022,MARZO,ENERO,Consumobasico,0.882,75,25
367,Tarifa 1C,2022,MARZO,ENERO,Consumointermedio,1.073,100,25
368,Tarifa 1C,2022,MARZO,ENERO,Consumoexcedente,3.134,,25
369,Tarifa 1C,2022,MARZO,FEBRERO,Consumobasico,0.887,75,25
370,Tarifa 1C,2022,MARZO,FEBRERO,Consumointermedio,1.079,100,25
371,Tarifa 1C,2022,MARZO,FEBRERO,Consumoexcedente,3.153,,25
372,Tarifa 1C,2022,MARZO,MARZO,Consumobasico,0.796,150,25
373,Tarifa 1C,2022,MARZO,MARZO,Consumointermediobajo,0.921,150,25
374,Tarifa 1C,2022,MARZO,MARZO,Consumointermedioalto,1.191,150,25
375,Tarifa 1C,2022,MARZO,MARZO,Consumoexcedente,3.172,,25
376,Tarifa 1C,2022,MARZO,ABRIL,Consumobasico,0.801,150,25
377,Tarifa 1C,2022,MARZO,ABRIL,Consumointermediobajo,0.926,150,25
378,Tarifa 1C,2022,MARZO,ABRIL,Consumointermedioalto,1.198,150,25
379,Tarifa 1C,2022,MARZO,ABRIL,Consumoexcedente,3.191,,25
380,Tarifa 1C,2022,MARZO,MAYO,Consumobasico,0.806,150,25
381,Tarifa 1C,2022,MARZO,MAYO,Consumointermediobajo,0.932,150,25
382,Tarifa 1C,2022,MARZO,MAYO,Consumointermedioalto,1.205,150,25
383,Tarifa 1C,2022,MARZO,MAYO,Consumoexcedente,3.21,,25
384,Tarifa 1C,2022,MARZO,JUNIO,Consumobasico,0.811,150,25
385,Tarifa 1C,2022,MARZO,JUNIO,Consumointermediobajo,0.938,150,25
386,Tarifa 1C,2022,MARZO,JUNIO,Consumointermedioalto,1.212,150,25
387,Tarifa 1C,2022,MARZO,JUNIO,Consumoexcedente,3.229,,25
388,Tarifa 1C,2022,MARZO,JULIO,Consumobasico,0.816,150,25
389,Tarifa 1C,2022,MARZO,JULIO,Consumointermediobajo,0.944,150,25
390,Tarifa 1C,2022,MARZO,JULIO,Consumointermedioalto,1.219,150,25
391,Tarifa 1C,2022,MARZO,JULIO,Consumoexcedente,3.248,,25
392,Tarifa 1C,2022,MARZO,AGOSTO,Consumobasico,0.821,150,25
393,Tarifa 1C,2022,MARZO,AGOSTO,Consumointermediobajo,0.950,150,25
394,Tarifa 1C,2022,MARZO,AGOSTO,Consumointermedioalto,1.226,150,25
395,Tarifa 1C,2022,MARZO,AGOSTO,Consumoexcedente,3.267,,25
396,Tarifa 1C,2022,MARZO,SEPTIEMBRE,Consumobasico,0.922,75,25
397,Tarifa 1C,2022,MARZO,SEPTIEMBRE,Consumointermedio,1.125,100,25
398,Tarifa 1C,2022,MARZO,SEPTIEMBRE,Consumoexcedente,3.286,,25
399,Tarifa 1C,2022,MARZO,OCTUBRE,Consumobasico,0.927,75,25
400,Tarifa 1C,2022,MARZO,OCTUBRE,Consumointermedio,1.132,100,25
401,Tarifa 1C,2022,MARZO,OCTUBRE,Consumoexcedente,3.306,,25
402,Tarifa 1C,2022,MARZO,NOVIEMBRE,Consumobasico,0.933,75,25
403,Tarifa 1C,2022,MARZO,NOVIEMBRE,Consumointermedio,1.139,100,25
404,Tarifa 1C,2022,MARZO,NOVIEMBRE,Consumoexcedente,3.326,,25
405,Tarifa 1C,2022,MARZO,DICIEMBRE,Consumobasico,0.939,75,25
406,Tarifa 1C,2022,MARZO,DICIEMBRE,Consumointermedio,1.146,100,25
407,Tarifa 1C,2022,MARZO,DICIEMBRE,Consumoexcedente,3.346,,25
408,Tarifa 1C,2022,ABRIL,ENERO,Consumobasico,0.882,75,25
409,Tarifa 1C,2022,ABRIL,ENERO,Consumointermedio,1.073,100,25
410,Tarifa 1C,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
411,Tarifa 1C,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
412,Tarifa 1C,2022,ABRIL,FEBRERO,Consumointermedio,1.079,100,25
413,Tarifa 1C,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
414,Tarifa 1C,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
415,Tarifa 1C,2022,ABRIL,MARZO,Consumointermedio,1.085,100,25
416,Tarifa 1C,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
417,Tarifa 1C,2022,ABRIL,ABRIL,Consumobasico,0.801,150,25
418,Tarifa 1C,2022,ABRIL,ABRIL,Consumointermediobajo,0.926,150,25
419,Tarifa 1C,2022,ABRIL,ABRIL,Consumointermedioalto,1.198,150,25
420,Tarifa 1C,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
421,Tarifa 1C,2022,ABRIL,MAYO,Consumobasico,0.806,150,25
422,Tarifa 1C,2022,ABRIL,MAYO,Consumointermediobajo,0.932,150,25
423,Tarifa 1C,2022,ABRIL,MAYO,Consumointermedioalto,1.205,150,25
424,Tarifa 1C,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
425,Tarifa 1C,2022,ABRIL,JUNIO,Consumobasico,0.811,150,25
426,Tarifa 1C,2022,ABRIL,JUNIO,Consumointermediobajo,0.938,150,25
427,Tarifa 1C,2022,ABRIL,JUNIO,Consumointermedioalto,1.212,150,25
428,Tarifa 1C,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
429,Tarifa 1C,2022,ABRIL,JULIO,Consumobasico,0.816,150,25
430,Tarifa 1C,2022,ABRIL,JULIO,Consumointermediobajo,0.944,150,25
431,Tarifa 1C,2022,ABRIL,JULIO,Consumointermedioalto,1.219,150,25
432,Tarifa 1C,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
433,Tarifa 1C,2022,ABRIL,AGOSTO,Consumobasico,0.821,150,25
434,Tarifa 1C,2022,ABRIL,AGOSTO,Consumointermediobajo,0.950,150,25
435,Tarifa 1C,2022,ABRIL,AGOSTO,Consumointermedioalto,1.226,150,25
436,Tarifa 1C,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
437,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,150,25
438,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumointermediobajo,0.956,150,25
439,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumointermedioalto,1.233,150,25
440,Tarifa 1C,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
441,Tarifa 1C,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
442,Tarifa 1C,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,100,25
443,Tarifa 1C,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
444,Tarifa 1C,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
445,Tarifa 1C,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,100,25
446,Tarifa 1C,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
447,Tarifa 1C,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
448,Tarifa 1C,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,100,25
449,Tarifa 1C,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
450,Tarifa 1C,2022,MAYO,ENERO,Consumobasico,0.882,75,25
451,Tarifa 1C,2022,MAYO,ENERO,Consumointermedio,1.073,100,25
452,Tarifa 1C,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
453,Tarifa 1C,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
454,Tarifa 1C,2022,MAYO,FEBRERO,Consumointermedio,1.079,100,25
455,Tarifa 1C,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
456,Tarifa 1C,2022,MAYO,MARZO,Consumobasico,0.892,75,25
457,Tarifa 1C,2022,MAYO,MARZO,Consumointermedio,1.085,100,25
458,Tarifa 1C,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
459,Tarifa 1C,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
460,Tarifa 1C,2022,MAYO,ABRIL,Consumointermedio,1.091,100,25
461,Tarifa 1C,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
462,Tarifa 1C,2022,MAYO,MAYO,Consumobasico,0.806,150,25
463,Tarifa 1C,2022,MAYO,MAYO,Consumointermediobajo,0.932,150,25
464,Tarifa 1C,2022,MAYO,MAYO,Consumointermedioalto,1.205,150,25
465,Tarifa 1C,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
466,Tarifa 1C,2022,MAYO,JUNIO,Consumobasico,0.811,150,25
467,Tarifa 1C,2022,MAYO,JUNIO,Consumointermediobajo,0.938,150,25
468,Tarifa 1C,2022,MAYO,JUNIO,Consumointermedioalto,1.212,150,25
469,Tarifa 1C,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
470,Tarifa 1C,2022,MAYO,JULIO,Consumobasico,0.816,150,25
471,Tarifa 1C,2022,MAYO,JULIO,Consumointermediobajo,0.944,150,25
472,Tarifa 1C,2022,MAYO,JULIO,Consumointermedioalto,1.219,150,25
473,Tarifa 1C,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
474,Tarifa 1C,2022,MAYO,AGOSTO,Consumobasico,0.821,150,25
475,Tarifa 1C,2022,MAYO,AGOSTO,Consumointermediobajo,0.950,150,25
476,Tarifa 1C,2022,MAYO,AGOSTO,Consumointermedioalto,1.226,150,25
477,Tarifa 1C,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
478,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,150,25
479,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumointermediobajo,0.956,150,25
480,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumointermedioalto,1.233,150,25
481,Tarifa 1C,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
482,Tarifa 1C,2022,MAYO,OCTUBRE,Consumobasico,0.831,150,25
483,Tarifa 1C,2022,MAYO,OCTUBRE,Consumointermediobajo,0.962,150,25
484,Tarifa 1C,2022,MAYO,OCTUBRE,Consumointermedioalto,1.240,150,25
485,Tarifa 1C,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
486,Tarifa 1C,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
487,Tarifa 1C,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,100,25
488,Tarifa 1C,2022,MAYO,NOVIEMBRE,Consumoexcedente,3.326,,25
489,Tarifa 1C,2022,MAYO,DICIEMBRE,Consumobasico,0.939,75,25
490,Tarifa 1C,2022,MAYO,DICIEMBRE,Consumointermedio,1.146,100,25
491,Tarifa 1C,2022,MAYO,DICIEMBRE,Consumoexcedente,3.346,,25
492,Tarifa 1D,2022,FEBRERO,ENERO,Consumobasico,0.882,75,25
493,Tarifa 1D,2022,FEBRERO,ENERO,Consumointermedio,1.073,125,25
494,Tarifa 1D,2022,FEBRERO,ENERO,Consumoexcedente,3.134,,25
495,Tarifa 1D,2022,FEBRERO,FEBRERO,Consumobasico,0.791,175,25
496,Tarifa 1D,2022,FEBRERO,FEBRERO,Consumointermediobajo,0.916,225,25
497,Tarifa 1D,2022,FEBRERO,FEBRERO,Consumointermedioalto,1.184,200,25
498,Tarifa 1D,2022,FEBRERO,FEBRERO,Consumoexcedente,3.153,,25
499,Tarifa 1D,2022,FEBRERO,MARZO,Consumobasico,0.796,175,25
500,Tarifa 1D,2022,FEBRERO,MARZO,Consumointermediobajo,0.921,225,25
501,Tarifa 1D,2022,FEBRERO,MARZO,Consumointermedioalto,1.191,200,25
502,Tarifa 1D,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
503,Tarifa 1D,2022,FEBRERO,ABRIL,Consumobasico,0.801,175,25
504,Tarifa 1D,2022,FEBRERO,ABRIL,Consumointermediobajo,0.926,225,25
505,Tarifa 1D,2022,FEBRERO,ABRIL,Consumointermedioalto,1.198,200,25
506,Tarifa 1D,2022,FEBRERO,ABRIL,Consumoexcedente,3.191,,25
507,Tarifa 1D,2022,FEBRERO,MAYO,Consumobasico,0.806,175,25
508,Tarifa 1D,2022,FEBRERO,MAYO,Consumointermediobajo,0.932,225,25
509,Tarifa 1D,2022,FEBRERO,MAYO,Consumointermedioalto,1.205,200,25
510,Tarifa 1D,2022,FEBRERO,MAYO,Consumoexcedente,3.21,,25
511,Tarifa 1D,2022,FEBRERO,JUNIO,Consumobasico,0.811,175,25
512,Tarifa 1D,2022,FEBRERO,JUNIO,Consumointermediobajo,0.938,225,25
513,Tarifa 1D,2022,FEBRERO,JUNIO,Consumointermedioalto,1.212,200,25
514,Tarifa 1D,2022,FEBRERO,JUNIO,Consumoexcedente,3.229,,25
515,Tarifa 1D,2022,FEBRERO,JULIO,Consumobasico,0.816,175,25
516,Tarifa 1D,2022,FEBRERO,JULIO,Consumointermediobajo,0.944,225,25
517,Tarifa 1D,2022,FEBRERO,JULIO,Consumointermedioalto,1.219,200,25
518,Tarifa 1D,2022,FEBRERO,JULIO,Consumoexcedente,3.248,,25
519,Tarifa 1D,2022,FEBRERO,AGOSTO,Consumobasico,0.917,75,25
520,Tarifa 1D,2022,FEBRERO,AGOSTO,Consumointermedio,1.118,125,25
521,Tarifa 1D,2022,FEBRERO,AGOSTO,Consumoexcedente,3.267,,25
522,Tarifa 1D,2022,FEBRERO,SEPTIEMBRE,Consumobasico,0.922,75,25
523,Tarifa 1D,2022,FEBRERO,SEPTIEMBRE,Consumointermedio,1.125,125,25
524,Tarifa 1D,2022,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.286,,25
525,Tarifa 1D,2022,FEBRERO,OCTUBRE,Consumobasico,0.927,75,25
526,Tarifa 1D,2022,FEBRERO,OCTUBRE,Consumointermedio,1.132,125,25
527,Tarifa 1D,2022,FEBRERO,OCTUBRE,Consumoexcedente,3.306,,25
528,Tarifa 1D,2022,FEBRERO,NOVIEMBRE,Consumobasico,0.933,75,25
529,Tarifa 1D,2022,FEBRERO,NOVIEMBRE,Consumointermedio,1.139,125,25
530,Tarifa 1D,2022,FEBRERO,NOVIEMBRE,Consumoexcedente,3.326,,25
531,Tarifa 1D,2022,FEBRERO,DICIEMBRE,Consumobasico,0.939,75,25
532,Tarifa 1D,2022,FEBRERO,DICIEMBRE,Consumointermedio,1.146,125,25
533,Tarifa 1D,2022,FEBRERO,DICIEMBRE,Consumoexcedente,3.346,,25
534,Tarifa 1D,2022,MARZO,ENERO,Consumobasico,0.882,75,25
535,Tarifa 1D,2022,MARZO,ENERO,Consumointermedio,1.073,125,25
536,Tarifa 1D,2022,MARZO,ENERO,Consumoexcedente,3.134,,25
537,Tarifa 1D,2022,MARZO,FEBRERO,Consumobasico,0.887,75,25
538,Tarifa 1D,2022,MARZO,FEBRERO,Consumointermedio,1.079,125,25
539,Tarifa 1D,2022,MARZO,FEBRERO,Consumoexcedente,3.153,,25
540,Tarifa 1D,2022,MARZO,MARZO,Consumobasico,0.796,175,25
541,Tarifa 1D,2022,MARZO,MARZO,Consumointermediobajo,0.921,225,25
542,Tarifa 1D,2022,MARZO,MARZO,Consumointermedioalto,1.191,200,25
543,Tarifa 1D,2022,MARZO,MARZO,Consumoexcedente,3.172,,25
544,Tarifa 1D,2022,MARZO,ABRIL,Consumobasico,0.801,175,25
545,Tarifa 1D,2022,MARZO,ABRIL,Consumointermediobajo,0.926,225,25
546,Tarifa 1D,2022,MARZO,ABRIL,Consumointermedioalto,1.198,200,25
547,Tarifa 1D,2022,MARZO,ABRIL,Consumoexcedente,3.191,,25
548,Tarifa 1D,2022,MARZO,MAYO,Consumobasico,0.806,175,25
549,Tarifa 1D,2022,MARZO,MAYO,Consumointermediobajo,0.932,225,25
550,Tarifa 1D,2022,MARZO,MAYO,Consumointermedioalto,1.205,200,25
551,Tarifa 1D,2022,MARZO,MAYO,Consumoexcedente,3.21,,25
552,Tarifa 1D,2022,MARZO,JUNIO,Consumobasico,0.811,175,25
553,Tarifa 1D,2022,MARZO,JUNIO,Consumointermediobajo,0.938,225,25
554,Tarifa 1D,2022,MARZO,JUNIO,Consumointermedioalto,1.212,200,25
555,Tarifa 1D,2022,MARZO,JUNIO,Consumoexcedente,3.229,,25
556,Tarifa 1D,2022,MARZO,JULIO,Consumobasico,0.816,175,25
557,Tarifa 1D,2022,MARZO,JULIO,Consumointermediobajo,0.944,225,25
558,Tarifa 1D,2022,MARZO,JULIO,Consumointermedioalto,1.219,200,25
559,Tarifa 1D,2022,MARZO,JULIO,Consumoexcedente,3.248,,25
560,Tarifa 1D,2022,MARZO,AGOSTO,Consumobasico,0.821,175,25
561,Tarifa 1D,2022,MARZO,AGOSTO,Consumointermediobajo,0.950,225,25
562,Tarifa 1D,2022,MARZO,AGOSTO,Consumointermedioalto,1.226,200,25
563,Tarifa 1D,2022,MARZO,AGOSTO,Consumoexcedente,3.267,,25
564,Tarifa 1D,2022,MARZO,SEPTIEMBRE,Consumobasico,0.922,75,25
565,Tarifa 1D,2022,MARZO,SEPTIEMBRE,Consumointermedio,1.125,125,25
566,Tarifa 1D,2022,MARZO,SEPTIEMBRE,Consumoexcedente,3.286,,25
567,Tarifa 1D,2022,MARZO,OCTUBRE,Consumobasico,0.927,75,25
568,Tarifa 1D,2022,MARZO,OCTUBRE,Consumointermedio,1.132,125,25
569,Tarifa 1D,2022,MARZO,OCTUBRE,Consumoexcedente,3.306,,25
570,Tarifa 1D,2022,MARZO,NOVIEMBRE,Consumobasico,0.933,75,25
571,Tarifa 1D,2022,MARZO,NOVIEMBRE,Consumointermedio,1.139,125,25
572,Tarifa 1D,2022,MARZO,NOVIEMBRE,Consumoexcedente,3.326,,25
573,Tarifa 1D,2022,MARZO,DICIEMBRE,Consumobasico,0.939,75,25
574,Tarifa 1D,2022,MARZO,DICIEMBRE,Consumointermedio,1.146,125,25
575,Tarifa 1D,2022,MARZO,DICIEMBRE,Consumoexcedente,3.346,,25
576,Tarifa 1D,2022,ABRIL,ENERO,Consumobasico,0.882,75,25
577,Tarifa 1D,2022,ABRIL,ENERO,Consumointermedio,1.073,125,25
578,Tarifa 1D,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
579,Tarifa 1D,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
580,Tarifa 1D,2022,ABRIL,FEBRERO,Consumointermedio,1.079,125,25
581,Tarifa 1D,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
582,Tarifa 1D,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
583,Tarifa 1D,2022,ABRIL,MARZO,Consumointermedio,1.085,125,25
584,Tarifa 1D,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
585,Tarifa 1D,2022,ABRIL,ABRIL,Consumobasico,0.801,175,25
586,Tarifa 1D,2022,ABRIL,ABRIL,Consumointermediobajo,0.926,225,25
587,Tarifa 1D,2022,ABRIL,ABRIL,Consumointermedioalto,1.198,200,25
588,Tarifa 1D,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
589,Tarifa 1D,2022,ABRIL,MAYO,Consumobasico,0.806,175,25
590,Tarifa 1D,2022,ABRIL,MAYO,Consumointermediobajo,0.932,225,25
591,Tarifa 1D,2022,ABRIL,MAYO,Consumointermedioalto,1.205,200,25
592,Tarifa 1D,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
593,Tarifa 1D,2022,ABRIL,JUNIO,Consumobasico,0.811,175,25
594,Tarifa 1D,2022,ABRIL,JUNIO,Consumointermediobajo,0.938,225,25
595,Tarifa 1D,2022,ABRIL,JUNIO,Consumointermedioalto,1.212,200,25
596,Tarifa 1D,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
597,Tarifa 1D,2022,ABRIL,JULIO,Consumobasico,0.816,175,25
598,Tarifa 1D,2022,ABRIL,JULIO,Consumointermediobajo,0.944,225,25
599,Tarifa 1D,2022,ABRIL,JULIO,Consumointermedioalto,1.219,200,25
600,Tarifa 1D,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
601,Tarifa 1D,2022,ABRIL,AGOSTO,Consumobasico,0.821,175,25
602,Tarifa 1D,2022,ABRIL,AGOSTO,Consumointermediobajo,0.950,225,25
603,Tarifa 1D,2022,ABRIL,AGOSTO,Consumointermedioalto,1.226,200,25
604,Tarifa 1D,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
605,Tarifa 1D,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,175,25
606,Tarifa 1D,2022,ABRIL,SEPTIEMBRE,Consumointermediobajo,0.956,225,25
607,Tarifa 1D,2022,ABRIL,SEPTIEMBRE,Consumointermedioalto,1.233,200,25
608,Tarifa 1D,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
609,Tarifa 1D,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
610,Tarifa 1D,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,125,25
611,Tarifa 1D,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
612,Tarifa 1D,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
613,Tarifa 1D,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,125,25
614,Tarifa 1D,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
615,Tarifa 1D,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
616,Tarifa 1D,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,125,25
617,Tarifa 1D,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
618,Tarifa 1D,2022,MAYO,ENERO,Consumobasico,0.882,75,25
619,Tarifa 1D,2022,MAYO,ENERO,Consumointermedio,1.073,125,25
620,Tarifa 1D,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
621,Tarifa 1D,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
622,Tarifa 1D,2022,MAYO,FEBRERO,Consumointermedio,1.079,125,25
623,Tarifa 1D,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
624,Tarifa 1D,2022,MAYO,MARZO,Consumobasico,0.892,75,25
625,Tarifa 1D,2022,MAYO,MARZO,Consumointermedio,1.085,125,25
626,Tarifa 1D,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
627,Tarifa 1D,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
628,Tarifa 1D,2022,MAYO,ABRIL,Consumointermedio,1.091,125,25
629,Tarifa 1D,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
630,Tarifa 1D,2022,MAYO,MAYO,Consumobasico,0.806,175,25
631,Tarifa 1D,2022,MAYO,MAYO,Consumointermediobajo,0.932,225,25
632,Tarifa 1D,2022,MAYO,MAYO,Consumointermedioalto,1.205,200,25
633,Tarifa 1D,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
634,Tarifa 1D,2022,MAYO,JUNIO,Consumobasico,0.811,175,25
635,Tarifa 1D,2022,MAYO,JUNIO,Consumointermediobajo,0.938,225,25
636,Tarifa 1D,2022,MAYO,JUNIO,Consumointermedioalto,1.212,200,25
637,Tarifa 1D,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
638,Tarifa 1D,2022,MAYO,JULIO,Consumobasico,0.816,175,25
639,Tarifa 1D,2022,MAYO,JULIO,Consumointermediobajo,0.944,225,25
640,Tarifa 1D,2022,MAYO,JULIO,Consumointermedioalto,1.219,200,25
641,Tarifa 1D,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
642,Tarifa 1D,2022,MAYO,AGOSTO,Consumobasico,0.821,175,25
643,Tarifa 1D,2022,MAYO,AGOSTO,Consumointermediobajo,0.950,225,25
644,Tarifa 1D,2022,MAYO,AGOSTO,Consumointermedioalto,1.226,200,25
645,Tarifa 1D,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
646,Tarifa 1D,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,175,25
647,Tarifa 1D,2022,MAYO,SEPTIEMBRE,Consumointermediobajo,0.956,225,25
648,Tarifa 1D,2022,MAYO,SEPTIEMBRE,Consumointermedioalto,1.233,200,25
649,Tarifa 1D,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
650,Tarifa 1D,2022,MAYO,OCTUBRE,Consumobasico,0.831,175,25
651,Tarifa 1D,2022,MAYO,OCTUBRE,Consumointermediobajo,0.962,225,25
652,Tarifa 1D,2022,MAYO,OCTUBRE,Consumointermedioalto,1.24,200,25
653,Tarifa 1D,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
654,Tarifa 1D,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
655,Tarifa 1D,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,125,25
656,Tarifa 1D,2022,MAYO,NOVIEMBRE,Consumoexcedente,3.326,,25
657,Tarifa 1D,2022,MAYO,DICIEMBRE,Consumobasico,0.939,75,25
